"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW Public Beta 1.0.2"
"Number of resources"	1032

"Resource Type"	"ID"	"Name"	"Cash"	"Ship Type"	"System 1"	"System 2"	"System 3"	"System 4"	"Government 1"	"Status 1"	"Government 2"	"Status 2"	"Government 3"	"Status 3"	"Government 4"	"Status 4"	"Combat Rating"	"Intro Pict 1"	"Intro Pict 2"	"Intro Pict 3"	"Intro Pict 4"	"Pict Delay 1"	"Pict Delay 2"	"Pict Delay 3"	"Pict Delay 4"	"Intro Text"	"On Start"	"Start Day"	"Start Month"	"Start Year"	"Date Prefix"	"Date Suffix"	"Flags"	"End-of-resource"
"char"	128	".Trader"	10000	128	128	128	128	128	-1	-1	-1	-1	-1	-1	-1	-1	0	8200	-1	-1	-1	45	-1	-1	-1	20000	""	29	4	2248	""	""	0x0001	"EOR"

"Resource Type"	"ID"	"Name"	"Width"	"Height"	"BPP"	"Icon Filename"	"Mask Filename"	"End-of-resource"
"cicn"	1000	""	8	8	4	"Cicns\\cicn1000.bmp"	"Cicns\\cicnmask1000.bmp"	"EOR"
"cicn"	1001	""	16	16	4	"Cicns\\cicn1001.bmp"	"Cicns\\cicnmask1001.bmp"	"EOR"
"cicn"	1002	""	24	24	4	"Cicns\\cicn1002.bmp"	"Cicns\\cicnmask1002.bmp"	"EOR"
"cicn"	1003	""	32	32	4	"Cicns\\cicn1003.bmp"	"Cicns\\cicnmask1003.bmp"	"EOR"
"cicn"	1004	""	40	40	4	"Cicns\\cicn1004.bmp"	"Cicns\\cicnmask1004.bmp"	"EOR"
"cicn"	1005	""	48	48	4	"Cicns\\cicn1005.bmp"	"Cicns\\cicnmask1005.bmp"	"EOR"
"cicn"	1006	""	40	40	4	"Cicns\\cicn1006.bmp"	"Cicns\\cicnmask1006.bmp"	"EOR"
"cicn"	1007	""	32	32	4	"Cicns\\cicn1007.bmp"	"Cicns\\cicnmask1007.bmp"	"EOR"
"cicn"	1008	""	8	8	4	"Cicns\\cicn1008.bmp"	"Cicns\\cicnmask1008.bmp"	"EOR"
"cicn"	1009	""	16	16	4	"Cicns\\cicn1009.bmp"	"Cicns\\cicnmask1009.bmp"	"EOR"
"cicn"	1010	""	24	24	4	"Cicns\\cicn1010.bmp"	"Cicns\\cicnmask1010.bmp"	"EOR"
"cicn"	1011	""	32	32	4	"Cicns\\cicn1011.bmp"	"Cicns\\cicnmask1011.bmp"	"EOR"
"cicn"	1012	""	40	40	4	"Cicns\\cicn1012.bmp"	"Cicns\\cicnmask1012.bmp"	"EOR"
"cicn"	1013	""	48	48	4	"Cicns\\cicn1013.bmp"	"Cicns\\cicnmask1013.bmp"	"EOR"
"cicn"	1014	""	40	40	4	"Cicns\\cicn1014.bmp"	"Cicns\\cicnmask1014.bmp"	"EOR"
"cicn"	1015	""	32	32	4	"Cicns\\cicn1015.bmp"	"Cicns\\cicnmask1015.bmp"	"EOR"

"Resource Type"	"ID"	"Name"	"X Position"	"Y Position"	"X Size"	"Y Size"	"Active On"	"On Explore"	"End-of-resource"
"nebu"	128	"Ji Nebula"	-300	-400	180	180	""	""	"EOR"
"nebu"	129	"Proxima Nebula"	15	120	180	180	""	""	"EOR"
"nebu"	130	"North Tip Asteroid belt"	10	-475	360	180	""	""	"EOR"

"Resource Type"	"ID"	"Name"	"Stellar"	"Commodity"	"Price Change"	"Duration"	"Random"	"Active On"	"End-of-resource"
"oops"	128	"Paaren station news"	-2	-1	0	30	0	"b5"	"EOR"
"oops"	129	"UE Cruiser news"	-2	-1	0	30	0	"b6"	"EOR"
"oops"	130	"Huron news"	-2	-1	0	30	0	"b12"	"EOR"
"oops"	131	"Avann offensive news"	-2	-1	0	30	0	"b13"	"EOR"
"oops"	132	"Obron offensive news"	-2	-1	0	30	0	"b14"	"EOR"
"oops"	133	"Miranu treaty news"	-2	-1	0	30	0	"b8"	"EOR"
"oops"	134	"The Rock news"	-2	-1	0	30	0	"b143"	"EOR"
"oops"	135	"NPD news"	-2	-1	0	30	0	"b159"	"EOR"
"oops"	136	"New Calcutta news"	-2	-1	0	20	0	"b169"	"EOR"
"oops"	137	"Ski Resort news"	-2	-1	0	20	0	"b147"	"EOR"
"oops"	138	"Outpost Zachit news"	-2	-1	0	25	0	"b195"	"EOR"
"oops"	139	"Council news"	-2	-1	0	50	0	"b213"	"EOR"
"oops"	140	"A recession"	377	1	-250	14	3	"!b1008"	"EOR"
"oops"	141	"A serious drought"	376	0	100	28	3	"!b1008"	"EOR"
"oops"	142	"A large quantity of skulls"	350	3	-200	14	2	"!b1008"	"EOR"
"oops"	143	"A successful raider"	344	3	500	14	2	"!b1008"	"EOR"
"oops"	144	"A Zidagar offensive"	358	2	200	14	3	"!b1008"	"EOR"
"oops"	145	"An Igadzra offensive"	324	2	200	7	4	"!b1008"	"EOR"
"oops"	146	"An enormous food surplus"	359	0	-60	14	5	"!b1008"	"EOR"
"oops"	147	"An incredible harvest"	322	0	-50	28	2	"!b1008"	"EOR"
"oops"	148	"A manufacturing surplus"	306	1	-100	7	4	"!b1008"	"EOR"
"oops"	149	"Industrial expansion"	304	1	150	14	2	"!b1008"	"EOR"
"oops"	150	"A massive brawl"	276	2	400	7	10	"!b1008"	"EOR"
"oops"	151	"A new invention"	264	5	-100	21	3	"!b1008"	"EOR"
"oops"	152	"A bizarre training accident"	238	2	400	7	4	"!b1008"	"EOR"
"oops"	153	"Decreased demand"	235	1	-200	28	1	"!b1008"	"EOR"
"oops"	154	"Increased demand"	234	5	300	28	1	"!b1008"	"EOR"
"oops"	155	"The jubilant workforce"	229	5	-150	7	3	"!b1008"	"EOR"
"oops"	156	"Constant celebration"	226	3	500	14	3	"!b1008"	"EOR"
"oops"	157	"A Voinian attack"	194	5	250	7	4	"!b1008"	"EOR"
"oops"	158	"A supply shortfall"	170	0	100	7	5	""	"EOR"
"oops"	159	"Extreme boredom"	189	3	800	14	2	""	"EOR"
"oops"	160	"Renegade extortion"	184	3	250	7	2	""	"EOR"
"oops"	161	"An excessive renegade incursion"	181	5	100	14	2	""	"EOR"
"oops"	162	"An excessive renegade incursion"	180	4	50	14	2	""	"EOR"
"oops"	163	"The tourist season"	158	3	180	21	1	""	"EOR"
"oops"	164	"A new influx of colonists"	157	0	200	14	2	""	"EOR"
"oops"	165	"A new outbreak of plague"	154	2	300	14	1	""	"EOR"
"oops"	166	"An efficiency drive"	153	1	-80	7	3	""	"EOR"
"oops"	167	"A logistical problem"	148	5	200	7	5	""	"EOR"
"oops"	168	"A major pollution scare"	128	1	120	7	2	""	"EOR"
"oops"	169	"A good harvest"	258	0	-40	14	10	"!b1008"	"EOR"
"oops"	170	"A strike by monks"	183	2	250	28	1	""	"EOR"
"oops"	171	"A shortage of Munb leaves"	240	2	300	14	2	"!b1008"	"EOR"
"oops"	172	"Toxic rainfall"	364	2	500	4	1	"!b1008"	"EOR"
"oops"	173	"A mining accident"	152	2	600	7	5	""	"EOR"
"oops"	174	"A volcanic eruption"	355	2	600	7	5	"!b1008"	"EOR"
"oops"	175	"The discovery of a new vein of ore"	134	4	-100	7	15	""	"EOR"
"oops"	176	"A bumper harvest"	129	0	-50	28	5	""	"EOR"
"oops"	177	"A Voinian offensive"	136	2	500	7	3	""	"EOR"
"oops"	178	"A Voinian offensive"	138	2	200	7	3	""	"EOR"
"oops"	179	"A Voinian offensive"	143	2	500	7	3	""	"EOR"

"Resource Type"	"ID"	"Name"	"Display Weight"	"Mass"	"Tech Level"	"Mod Type 1"	"Mod Value 1"	"Mod Type 2"	"Mod Value 2"	"Mod Type 3"	"Mod Value 3"	"Mod Type 4"	"Mod Value 4"	"Max Count"	"Cost"	"Item Class"	"Scan Mask"	"Buy Random"	"Availability"	"On Purchase"	"On Sell"	"Contribute Bits"	"Require Bits"	"Short Name"	"Lower Case Name"	"Lower Case Plural Name"	"Requirments Government"	"Flags"	"End-of-resource"
"spob"	402	"Gorky"	0	0	9	0	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000021	0x0000	"EOR"
"spob"	403	"F-9012"	0	0	21	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000021	0x0000	"EOR"
"spob"	404	"Diumin"	0	0	33	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	10016	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000021	0x0000	"EOR"

"Resource Type"	"ID"	"Name"	"X Position"	"Y Position"	"Hyperlink 1"	"Hyperlink 2"	"Hyperlink 3"	"Hyperlink 4"	"Hyperlink 5"	"Hyperlink 6"	"Hyperlink 7"	"Hyperlink 8"	"Hyperlink 9"	"Hyperlink 10"	"Hyperlink 11"	"Hyperlink 12"	"Hyperlink 13"	"Hyperlink 14"	"Hyperlink 15"	"Hyperlink 16"	"Stellar 1"	"Stellar 2"	"Stellar 3"	"Stellar 4"	"Stellar 5"	"Stellar 6"	"Stellar 7"	"Stellar 8"	"Stellar 9"	"Stellar 10"	"Stellar 11"	"Stellar 12"	"Stellar 13"	"Stellar 14"	"Stellar 15"	"Stellar 16"	"Dude 1"	"Dude 2"	"Dude 3"	"Dude 4"	"Dude 5"	"Dude 6"	"Dude 7"	"Dude 8"	"Dude Probability 1"	"Dude Probability 2"	"Dude Probability 3"	"Dude Probability 4"	"Dude Probability 5"	"Dude Probability 6"	"Dude Probability 7"	"Dude Probability 8"	"Num Ships"	"Government"	"Message Buoy"	"Num Asteroids"	"Interference"	"Person 1"	"Person 2"	"Person 3"	"Person 4"	"Person 5"	"Person 6"	"Person 7"	"Person 8"	"Person Probability 1"	"Person Probability 2"	"Person Probability 3"	"Person Probability 4"	"Person Probability 5"	"Person Probability 6"	"Person Probability 7"	"Person Probability 8"	"Visibility"	"Background Color"	"Murkiness"	"Reinforcement Fleet"	"Reinforcement Time"	"Reinforcement Interval"	"Asteroid Types"	"End-of-resource"
"syst"	128	"Sol"	0	0	129	130	131	133	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	145	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	143	129	130	136	-1	-1	-1	-1	15	30	30	25	0	0	0	0	10	128	1	4	21	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x41A7	"EOR"
"syst"	129	"Centauri"	-4	-30	128	134	153	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	130	136	143	-1	-1	-1	-1	20	30	30	20	0	0	0	0	7	128	1	2	21	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x3AF1	"EOR"
"syst"	130	"Eltor"	-23	25	128	132	135	140	229	432	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	132	135	128	148	-1	-1	-1	-1	15	35	30	20	0	0	0	0	4	-1	1	3	21	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xACD9	"EOR"
"syst"	131	"Liat"	43	-15	128	137	144	153	187	429	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	143	130	129	136	-1	-1	-1	-1	20	25	25	30	0	0	0	0	6	128	-1	0	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x0C2A	"EOR"
"syst"	132	"Dogovor"	-60	11	130	134	159	161	239	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	130	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	135	134	-1	-1	-1	-1	30	30	20	20	0	0	0	0	6	-1	-1	3	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xB782	"EOR"
"syst"	133	"Tulir"	36	28	128	135	136	142	432	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	133	135	134	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	143	130	129	136	-1	-1	-1	-1	25	25	25	25	0	0	0	0	8	128	-1	0	21	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xDAC8	"EOR"
"syst"	134	"Bakka"	-43	-30	129	132	139	158	-1	236	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	137	136	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	132	128	135	-1	-1	-1	-1	20	20	25	35	0	0	0	0	4	136	1	4	37	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x8ED8	"EOR"
"syst"	135	"Verril"	10	50	130	133	141	142	238	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	143	129	135	130	-1	-1	-1	-1	25	25	20	30	0	0	0	0	3	128	1	4	41	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b179"	0	0	-1	0	0	0x09FE	"EOR"
"syst"	136	"Chorca"	66	5	133	137	148	187	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	148	144	136	130	-1	-1	-1	-1	30	30	20	20	0	0	0	0	4	-1	-1	3	41	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x2F43	"EOR"
"syst"	137	"Valos"	79	-15	131	136	146	147	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	141	142	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	130	136	143	-1	-1	-1	-1	20	20	40	20	0	0	0	0	8	128	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b5"	0	0	-1	0	0	0x044D	"EOR"
"syst"	138	"DSN-1810"	-41	-90	139	155	236	226	251	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	143	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	128	132	135	-1	-1	-1	-1	25	20	40	15	0	0	0	0	3	136	-1	6	50	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b13"	0	0	-1	0	0	0x9898	"EOR"
"syst"	139	"DSN-7455"	-46	-59	138	134	225	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	135	128	-1	-1	-1	-1	20	40	15	25	0	0	0	0	1	-1	-1	4	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b13"	0	0	-1	0	0	0x3C55	"EOR"
"syst"	140	"Yandros"	-44	54	130	141	163	241	238	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	129	132	135	-1	-1	-1	-1	25	25	25	25	0	0	0	0	4	136	1	7	25	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b14"	0	0	-1	0	0	0x128C	"EOR"
"syst"	141	"DSN-114"	2	74	140	135	164	229	242	432	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	135	128	-1	-1	-1	-1	30	30	10	30	0	0	0	0	2	-1	-1	2	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b14"	0	0	-1	0	0	0xDBE2	"EOR"
"syst"	142	"Ariane"	38	59	135	133	152	186	432	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	152	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	148	129	130	144	-1	-1	-1	-1	30	35	20	15	0	0	0	0	5	128	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xD4B3	"EOR"
"syst"	143	"DSN-4634"	66	-77	144	248	429	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	156	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	128	148	148	-1	-1	-1	-1	25	25	25	25	0	0	0	0	1	-1	-1	0	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x3747	"EOR"
"syst"	144	"Aludra"	70	-46	131	143	146	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	154	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	130	136	143	-1	-1	-1	-1	20	30	30	20	0	0	0	0	7	128	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b169"	0	0	-1	0	0	0x3917	"EOR"
"syst"	145	"DSN-3367"	131	-70	146	246	247	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	155	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	128	148	148	-1	-1	-1	-1	25	25	25	25	0	0	0	0	1	-1	-1	0	26	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x4111	"EOR"
"syst"	146	"Molos"	109	-39	145	144	137	187	429	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	157	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	130	136	143	-1	-1	-1	-1	30	25	15	30	0	0	0	0	5	128	-1	0	40	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xC398	"EOR"
"syst"	147	"Jax"	127	1	137	149	166	187	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	130	144	148	-1	-1	-1	-1	25	10	30	35	0	0	0	0	3	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x4954	"EOR"
"syst"	148	"Mestor"	75	25	136	149	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	143	130	136	-1	-1	-1	-1	20	20	35	25	0	0	0	0	5	128	1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x2E2F	"EOR"
"syst"	149	"Thoso"	111	32	148	147	151	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	150	151	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	135	144	136	-1	-1	-1	-1	35	20	15	30	0	0	0	0	8	128	-1	0	21	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x2B11	"EOR"
"syst"	150	"Talii"	84	53	148	152	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	158	159	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	143	136	144	-1	-1	-1	-1	35	20	30	15	0	0	0	0	7	128	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x962D	"EOR"
"syst"	151	"DSN-6004"	123	52	149	175	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	148	144	128	-1	-1	-1	-1	10	35	40	15	0	0	0	0	4	-1	-1	0	21	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x8B05	"EOR"
"syst"	152	"DSN-7294"	70	82	150	142	165	190	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	148	144	128	-1	-1	-1	-1	15	40	35	10	0	0	0	0	5	141	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x3258	"EOR"
"syst"	153	"Saalia"	15	-50	129	131	154	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	147	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	148	143	136	-1	-1	-1	-1	30	30	30	10	0	0	0	0	6	128	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x66F5	"EOR"
"syst"	154	"DSN-4044"	19	-79	153	251	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	128	148	148	-1	-1	-1	-1	25	25	25	25	0	0	0	0	1	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x816B	"EOR"
"syst"	155	"DSN-1003"	-75	-115	156	138	227	225	254	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	128	132	-1	-1	-1	-1	25	25	25	25	0	0	0	0	1	-1	-1	6	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b13"	0	0	-1	0	0	0x9DD6	"EOR"
"syst"	156	"Grenits"	-76	-83	155	157	228	226	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	160	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	128	132	-1	-1	-1	-1	25	25	25	25	0	0	0	0	2	-1	-1	7	25	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b13"	0	0	-1	0	0	0x7788	"EOR"
"syst"	157	"Avann"	-95	-61	156	158	188	191	230	227	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	161	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	134	132	-1	-1	-1	-1	30	15	30	25	0	0	0	0	3	129	2	5	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b13"	0	0	-1	0	0	0x9D07	"EOR"
"syst"	158	"DSN-9418"	-80	-35	134	157	159	228	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	162	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	128	132	-1	-1	-1	-1	25	25	25	25	0	0	0	0	1	-1	-1	7	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x6499	"EOR"
"syst"	159	"Pokoren"	-91	-1	132	158	160	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	128	134	-1	-1	-1	-1	20	40	20	20	0	0	0	0	3	-1	-1	5	40	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xB492	"EOR"
"syst"	160	"Vorik"	-99	25	159	161	192	193	243	239	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	164	163	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	134	132	-1	-1	-1	-1	30	20	30	20	0	0	0	0	3	129	2	4	24	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x0F48	"EOR"
"syst"	161	"DSN-9338"	-75	49	132	160	163	241	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	165	166	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	128	134	-1	-1	-1	-1	20	40	20	20	0	0	0	0	2	-1	-1	3	40	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b14"	0	0	-1	0	0	0x5133	"EOR"
"syst"	162	"Obron"	-98	90	163	193	195	197	245	243	244	241	-1	-1	-1	-1	-1	-1	-1	-1	167	168	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	134	132	-1	-1	-1	-1	25	20	30	25	0	0	0	0	2	129	2	4	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b14"	0	0	-1	0	0	0xEE62	"EOR"
"syst"	163	"Zator"	-63	84	140	161	162	164	240	239	229	242	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	128	132	-1	-1	-1	-1	25	25	25	25	0	0	0	0	1	-1	-1	3	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b14"	0	0	-1	0	0	0x9441	"EOR"
"syst"	164	"DSN-3620"	-24	96	141	163	241	238	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	169	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	132	128	132	-1	-1	-1	-1	30	20	30	20	0	0	0	0	1	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b14"	0	0	-1	0	0	0x4CF3	"EOR"
"syst"	165	"Huron"	91	105	152	185	167	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	143	144	148	-1	-1	-1	-1	20	20	20	40	0	0	0	0	6	128	1	0	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b12"	0	0	-1	0	0	0x0F0D	"EOR"
"syst"	166	"DSN-6849"	158	-21	147	363	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	171	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	128	148	153	-1	-1	-1	-1	20	20	30	30	0	0	0	0	1	-1	-1	0	25	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x5023	"EOR"
