"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW Public Beta 1.0.2"
"Number of resources"	1719

"Resource Type"	"ID"	"Name"	"Text"	"Graphics"	"Movie File"	"Flags"	"End-of-resource"
"desc"	4047	""	"The UE officers are waiting for you in the bar, exactly where you left them. \qWell done, <PN>. Now, we feel you deserve to know exactly what information our operative had: Over the past few years we have been disturbed by the effectiveness of a new weapon the renegades have been using; the so-called 'needle launcher'. Our operative brought us the blueprints for the needle missile's guidance system, and we have already set our top scientists to work on jamming this guidance system.\q"	-1	""	0x0000	"EOR"
"desc"	4048	""	"There is only one captain waiting for you, and he stands by the bar's entrance. \q<PN>, the raiders you found were a diversion. The renegades are already attacking the <RSY> system! One of the prototype jammers is being fitted to your ship at this very moment. The other captains and I will meet you on Telnan, if we all make it.\q With that he rushes off to his ship."	-1	""	0x0000	"EOR"
"desc"	4049	""	"\qI say we strike at the Pariah system,\q declares one of the captains once you have gathered in the bar. \qIt is well-known that the worst of the renegades make their base there.\q There is a chorus of agreement from the other captains. Will you join them?"	-1	""	0x0000	"EOR"
"desc"	4050	""	"Seemingly out of nowhere, a scrap of note paper appears on your table; \qAB missing. Meet 2305, 86B4 - GNT.\q Will you follow up on this cryptic note?"	-1	""	0x0000	"EOR"
"desc"	4051	""	"Your informant has tucked himself away in the deepest corner of this bar. You spot him quickly, however, and head over to join him. You pass him the description of the renegade ship, and he glances at it. \qI guess I might know a little about a ship that looked like that. But my memory's getting a little hazy these days, y'know.\q You do. Will you offer the man a few credits to help restore his memory?"	-1	""	0x0000	"EOR"
"desc"	4052	""	"By the time you reach the bar, you have made your decision. You will return to the <RSY> system, destroy the renegade vessels orbiting there, and then land on <RST> and investigate the settlement. Now is the time to decide if you will need some help to do so."	-1	""	0x0000	"EOR"
"desc"	4053	""	"Your search of Freeport and the surrounding space has so far been fruitless: the ship you have been following seems not to exist. As you enter the bar a pair of unpleasant looking pirates approach you, and insist you come with them. Under the circumstances you agree."	-1	""	0x0000	"EOR"
"desc"	4054	""	"There are unusually few humans in the bar for once - you feel rather unsafe. You feel even more discomfited when one Voinian in a dark corner signals for you to join him. Will you?"	-1	""	0x0000	"EOR"
"desc"	4055	""	"\q<PN>,\q begins Admiral McPherson when you meet him in the bar, \qthe scoutship pilot claims to have seen a new class of Voinian warship in orbit about a Voinian world just across the border in the Isled system. Even the rumour of this is an incredibly serious situation. <PN>, will you investigate the pilot's claims?\q"	-1	""	0x0000	"EOR"
"desc"	4056	""	"Admiral McPherson is waiting for you in the bar. \q<PN>, our intelligence sources indicate that the Voinians are about to make their move. It seems Voinian forces drawn from all over their empire are gathering at the Ylynn outpost. Our strategical analyses suggest that they intend another major offensive, with the dreadnought at the head of it. It's target will most likely be Earth itself!\q"	-1	""	0x0000	"EOR"
"desc"	4057	""	"You are intercepted on the way to the spaceport bar by a man who informs you that the governor of Huron wishes to speak with you. He points you in the direction of the governor's offices. Will you go and find out what the governor wants?"	-1	""	0x0000	"EOR"
"desc"	4058	""	"A UE officer waves you over to join him: \qI'm Admiral Tzu, Chief of Operations. I've just been over your report, and I ran a check of the ID numbers of the militia vessels you scanned against those of all listed militia vessels - no matches. This suggests that someone modified those ships transponder signals, almost undoubtedly for devious purposes. Wait here; I must send a message to the one man who might understand such a mystery.\q Will you wait to find out what mission the admiral has for you?"	-1	""	0x0000	"EOR"
"desc"	4059	""	"Admiral McPherson and Admiral Tzu both meet you in the bar. \q<PN>,\q Tzu begins, \qwe have come up with various theories about what is going on on Troub, but we need more information to be certain which is most accurate. Will you help us get that information?\q"	-1	""	0x0000	"EOR"
"desc"	4060	""	"You are relaxing in the bar when a panic stricken young UE lieutenant rushes in. \q<PN>, a fleet of renegades is attacking Huron! There is hardly a fleet ship in the system and there are many renegades. <PN>, Huron needs your help!\q"	-1	""	0x0000	"EOR"
"desc"	4061	""	"You wait in the bar for some time before Admiral McPherson arrives. \q<PN>,\q he begins when he does arrive, \qI regret that I cannot explain now - an urgent situation has arisen. Our agent on Troub has been discovered! I just received a message saying that he had escaped to Gribn, and that he had a great deal of information too sensitive to be transmitted. Meet the agent in the bar on Gribn, and then return here.\q"	-1	""	0x0000	"EOR"
"desc"	4062	""	"Admirals Tzu and McPherson meet you in the bar. \q<PN>,\q McPherson begins, \qI'm sure you're anxious to know the full story, I shall explain as best I can. Many of the people of Huron are dissatisfied with UE rule, believing that they could do a better job of defending themselves from renegades than we do.\q His tone makes clear his own opinion of their chances. \qMost who believe this campaign politically, and are free to hold their opinions. However a few …\q"	-1	""	0x0000	"EOR"
"desc"	4063	""	"Your discussion in the bar is brought to a halt by a junior UE officer who arrives with a message for Admiral McPherson. The admiral takes him to one side and they exchange words for a few moments, then the admiral returns to you. \qEvents rush ahead of us again, <PN>. The renegades seem to be preparing to take advantage of this situation. We are going to have call on your services again.\q"	-1	""	0x0000	"EOR"
"desc"	4064	""	"Admirals Tzu and McPherson meet you in the bar, Admiral Tzu looks less than pleased, as though he had been overruled on some matter, and it is Admiral McPherson who speaks to you: \q<PN>, I have decided to go and speak with these freedom fighters in person, to see if we can come to some agreement. They no more want the renegades to have free rein than we do, whatever our differences on other matters. <PN>, will you take a passenger to Troub?\q"	-1	""	0x0000	"EOR"
"desc"	4065	""	"There are pitifully few captains gathered in the bar when you arrive, and an hour later when Admiral Tzu arrives there are no more. \qWe shall intercept the renegades in the Troub system, and be joined by our … allies … there. I shall meet you on Troub when the renegades are dust.\q"	-1	""	0x0000	"EOR"
"desc"	4066	""	"An Emalgha, who appears to be in some position of authority, demands that you tell him of your people and their relationship with the Voinians. You agree to do so, and once you have done so the Emalgha explains his own people's situation. \qPerhaps our peoples will be able to work together against those you call Voinians. The Emalgha Council shall discuss what you have said. For the moment, you are welcome on Emalghia.\q"	-1	""	0x0000	"EOR"
"desc"	4067	""	"Suddenly a hysterical Emalgha rushes in: \qEveryone to your ships! A Voinian fleet approaches!\q"	-1	""	0x0000	"EOR"
"desc"	4068	""	"\q<PN>,\q an Emalgha greets you. \qThat is your name is it not? I am the First Elder of the Emalgha.\q From what you know of the Emalgha, this makes him roughly the equivalent of a Prime Minister or President. \qWe know that you humans are also at war with our enemies the Voinians, but that you have had more success against them than we have. Together we might perhaps defeat them. <PN>, will you help us make this possible?\q"	-1	""	0x0000	"EOR"
"desc"	4069	""	"Almost as soon as you enter the spaceport bar, you are accosted by an AlRelDep minister. \q<PN>, we have decided to send an ambassador to Emalghion, and the United Earth government would be grateful if you would transport him.\q Will you? "	-1	""	0x0000	"EOR"
"desc"	4070	""	"In Gurado's bar you find a crowd of senior Emalgha officers engaged in debate. They catch sight of you, call you over, and explain the situation. \q<PN>, your government has proposed that Emalgha and human forces make a combined assault on the Voinian Empire. We are dubious as to whether our fleet is strong enough, but with your help we believe we might succeed. Will you aid us against the Voinians again?\q"	-1	""	0x0000	"EOR"
"desc"	4071	""	"The Emalgha commander rushes into the bar looking horrified. \qI have just received an urgent dispatch from the human fleet. The main assault on the Avann outpost failed, though with heavy losses on both sides. The human fleet is regrouping for a second attack before the Voinians can bring in too many reinforcements.\q"	-1	""	0x0000	"EOR"
"desc"	4072	""	"You notice an odd-looking alien working around the bar. When he comes over to your table he starts with surprise, looking carefully at you. \qAre you not the one who fought in both the great battles?\q You admit that you are, and he begins a long speech about his people, the Hinwar, and how they are slaves of the Voinians. He however was working on this station when it was liberated and is now perhaps alone amongst his people in being free. As his monologue continues, you realise he is asking for your help in freeing his people. Will you offer to help them?"	-1	""	0x0000	"EOR"
"desc"	4073	""	"You notice Commander d'Erlon and his elegantly crafted moustache sitting at the bar. Recalling what you know of the commander's reputation, you wonder whether you should ask for his help in freeing the Hinwar. Will you do so?"	-1	""	0x0000	"EOR"
"desc"	4074	""	"You and d'Erlon congratulate one another upon your successes and he asks if you will accompany him to Luna to make a report before UE High Command. Do you do so?"	-1	""	0x0000	"EOR"
"desc"	4075	""	"Your celebration is interrupted by reports from the neighbouring systems. Gualon, or rather Liadon, seems to be safe and secure, but the reports say that the Voinians are massing a fleet in an attempt to recover the vital mines of Krotun. Remembering the hope in the eyes of Erien and her companions, you head for the <PSN> to defend Krotun."	-1	""	0x0000	"EOR"
"desc"	4076	""	"Your Voinian contact is at his usual table. He waves you over. Will you find out what job he has for you this time?"	-1	""	0x0000	"EOR"
"desc"	4077	""	"A severe-looking Voinian officer approaches you. \qHuman, as you are probably aware, no trading is permitted in Voinian systems except by specifically sanctioned individuals. We have a shipment of <CT> which needs to get to <DST>, but no available supply ships heading in that direction. According to Special Services you can be trusted with such a task. If you make this delivery, you will be given sanction to carry further shipments.\q Do you accept this mission?"	-1	""	0x0000	"EOR"
"desc"	4078	""	"You are just thinking that on cosmopolitan Mira you may escape the kind of constant attention which you have been paid on other Miranu worlds, when a tall Miranu approaches. \q<PN>, I represent a major Miranu trading concern that has heard of your people. We believe there may be great opportunity for trade between us.\q You talk for some time about many aspects of both your peoples and their place in the galaxy, before the Miranu reaches her point. \q<PN>, we wish to open negotiations with your people: would you be prepared to help us do so?\q"	-1	""	0x0000	"EOR"
"desc"	4079	""	"From amidst the bustle of Blaga spaceport bar, an unusually heavy-set Miranu approaches you. \qYou must be <PN>. Imir has told me of how you aided our conglomerate's interests. We have trade links all over this sector of space, and are always searching for talented individuals, whatever their species, to make some of our … more challenging deliveries. Would you be interested in dangerous, yet rewarding work which will take you to all corners of the known galaxy?\q"	-1	""	0x0000	"EOR"
